,meetboutidentificatie,adres,locatie,status_id,status_omschrijving,vervaldatum,merk_id,merk_omschrijving,xmuurvlak,ymuurvlak,windrichting,bouwblok_code,geometrie,publiceerbaar
10629,13581239,Beethovenstraat 126/128,,1,Actueel,,17,RVS-bout,0.0,78.0,O,KJ11,POINT (120201.6 484360.0),J
10630,13581240,Beethovenstraat 150/152,,1,Actueel,,17,RVS-bout,0.0,18.0,O,KJ11,POINT (120194.8 484293.9),J
10631,13581241,Beethovenstraat 162/164,,1,Actueel,,17,RVS-bout,-72.0,34.0,O,KJ11,POINT (120192.0 484261.3),J
10632,13581242,Stadionkade 1/2,,2,Niet te meten,2016-09-21,17,RVS-bout,-77.0,28.0,Z,KJ11,POINT (120181.0 484238.4),J
10633,13581243,Stadionkade 7,(links),1,Actueel,,17,RVS-bout,0.0,85.0,Z,KJ11,POINT (120148.7 484236.6),J
10634,13581244,Beethovenstraat 115/117,,1,Actueel,,17,RVS-bout,0.0,68.0,W,KL13,POINT (120221.5 484254.9),J
10635,13581245,Rubensstraat 64,,1,Actueel,,17,RVS-bout,0.0,70.0,ZO,KJ01,POINT (120000.5 484505.4),J
10636,13681000,Niersstraat 37 in de Dintelstraat,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,20.0,126.0,,LC14,POINT (121412.0 484005.0),J
10637,13681001,Dintelstraat 59,(x = vanaf ingang no.61)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-70.0,112.0,,LC11,POINT (121392.0 484039.0),J
10638,13681002,Geleenstraat 27/29,(x = vanaf ingang trap)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,28.0,103.0,,LC10,POINT (121309.0 484141.0),J
10639,13681003,Geleenstraat 39,(y = boven plint)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,10.0,86.0,,LC09,POINT (121267.0 484132.0),J
10640,13681004,Geulstraat 12,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-6.0,55.0,,LC04,POINT (121305.0 484227.0),J
10641,13681005,Geulstraat 18,in de Diezestraat (def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-128.0,105.0,,LC04,POINT (121266.0 484221.0),J
10642,13681006,Diezestraat 19,(x = vanaf 1e raam van no.19)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,22.0,90.0,,LC04,POINT (121256.0 484295.0),J
10643,13681007,Diezestraat 1,(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,12.0,112.0,,LC04,POINT (121261.0 484367.0),J
10644,13681008,Dintelstraat 2,in de Deurloostraat (def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,15.0,115.0,,LC04,POINT (121300.0 484366.0),J
10645,13681009,Dintelstraat 30/32,(x = vanaf ingang van trap)(def.meting Sloten 3832),1,Actueel,,2,Kleine ronde bout,-32.0,110.0,,LC04,POINT (121298.0 484296.0),J
10646,13781335,Jekerstraat 41,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121632.1 484340.0),J
10647,13781336,Jekerstraat 21,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121682.6 484335.5),J
10648,13781337,Jekerstraat 17,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121698.6 484334.3),J
10649,13781338,Jekerstraat 1,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121778.1 484327.1),J
10650,13781340,Biesboschstraat 16,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121740.4 484290.0),J
10651,13781341,Biesboschstraat 20,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121717.5 484285.0),J
10652,13781342,Biesboschstraat 22,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121709.5 484283.2),J
10653,13781343,Biesboschstraat 26,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121693.8 484279.7),J
10654,13781344,Biesboschstraat 30,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121683.6 484277.4),J
10655,13781346,Biesboschstraat 32,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121672.1 484275.0),J
10656,13781347,Biesboschstraat 46,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121614.6 484262.0),J
10657,13781348,Biesboschstraat 50,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121598.1 484258.3),J
10658,13781349,Biesboschstraat 64,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121548.5 484247.2),J
10659,13781350,Maasstraat 73,,1,Actueel,,99,Onbekend,,,,LE02,POINT (121504.1 484237.3),J
10660,13781352,Biesboschstraat 89,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121519.6 484220.4),J
10661,13781353,Biesboschstraat 63,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121585.9 484235.2),J
10662,13781354,Biesboschstraat 45,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121637.8 484247.1),J
10663,13781355,Biesboschstraat 25,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121674.2 484254.9),J
10664,13781356,Biesboschstraat 21,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121682.1 484256.7),J
10665,13781357,Biesboschstraat 9,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121729.4 484267.2),J
10666,13781358,Biesboschstraat 3,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121761.2 484274.5),J
10667,13781359,Merwedeplein 57,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121785.9 484268.0),J
10668,13781360,Roerstraat 4,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121793.4 484252.9),J
10669,13781361,Roerstraat 8,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121775.6 484242.3),J
10670,13781362,Roerstraat 22,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121714.7 484206.8),J
10671,13781363,Roerstraat 46,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121668.2 484179.7),J
10672,13781364,Roerstraat 62,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121638.1 484200.8),J
10673,13781365,Roerstraat 86,,1,Actueel,,99,Onbekend,,,,LE03,POINT (121583.0 484188.4),J
10674,24881026,Wervershoofstraat 11 (def.meting ND 89).,x = v.a. raamkozijn,1,Actueel,,2,Kleine ronde bout,44.0,90.0,O,QM22,POINT (124486.7 489475.5),J
10675,24881027,Wervershoofstraat 21 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-12.0,84.0,O,QM22,POINT (124499.3 489501.0),J
10676,24881028,Purmerweg 28 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,14.0,85.0,N,QM22,POINT (124506.5 489518.8),J
10677,24881029,Purmerweg 18 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-13.0,89.0,N,QM22,POINT (124478.9 489532.4),J
10678,24881030,Medemblikstraat 22 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,14.0,93.0,W,QM22,POINT (124469.1 489515.5),J
10679,24881031,Medemblikstraat 12 (def.meting ND 89).,x = v.a. deurpost,1,Actueel,,2,Kleine ronde bout,19.0,80.0,W,QM22,POINT (124457.3 489491.7),J
10680,24881032,Gevel aan Kleine Diestraat van perceel Medemblikstraat 2,(def.meting ND 89).,1,Actueel,,2,Kleine ronde bout,11.0,83.0,Z,QM22,POINT (124444.4 489460.9),J
10681,24881033,Zijgevel aan Kleine Diestraat van perceel Medemblikstraat 1,(def.meting Nd 89).,1,Actueel,,2,Kleine ronde bout,-12.0,98.0,Z,QM21,POINT (124427.4 489469.3),J
10682,24881034,Medemblikstraat 13 (def.meting ND 89).,x = v.a. raamkozijn,1,Actueel,,2,Kleine ronde bout,-60.0,88.0,O,QM21,POINT (124445.3 489499.0),J
10683,24881035,Medemblikstraat 21 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-68.0,94.0,O,QM21,POINT (124456.5 489521.7),J
10684,24881036,Purmerweg 16 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,11.0,95.0,N,QM21,POINT (124464.6 489539.5),J
10685,24881037,Purmerweg 8 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,59.0,92.0,N,QM21,POINT (124444.7 489549.3),J
10686,24881038,Purmerweg 2 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,-10.0,92.0,N,QM21,POINT (124427.3 489557.9),J
10687,24881039,Hoogwoudstraat 22 (def.meting Nd 89).,,1,Actueel,,2,Kleine ronde bout,11.0,83.0,W,QM21,POINT (124421.5 489537.3),J
10688,24881040,Hoogwoudstraat 16 (def.meting ND 89).,x = v.a. raamkozijn,1,Actueel,,2,Kleine ronde bout,-64.0,89.0,W,QM21,POINT (124414.3 489519.3),J
10689,24881041,Hoogwoudstraat 8 (def.meting ND 89).,x = v.a. raamkozijn,1,Actueel,,2,Kleine ronde bout,-67.0,108.0,W,QM21,POINT (124406.1 489498.6),J
10690,24881042,Hoogwoudstraat 4 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,17.0,89.0,W,QM21,POINT (124403.3 489491.4),J
10691,24881043,Hoogwoudstraat 2 (def.meting ND 89).,,1,Actueel,,2,Kleine ronde bout,21.0,88.0,W,QM21,POINT (124401.3 489486.5),J
10692,24881044,Zijgevel aan Kleine Die van perceel Hoogwoudstraat 2,(def.meting ND 89).,1,Actueel,,2,Kleine ronde bout,10.0,96.0,Z,QM21,POINT (124401.9 489481.3),J
10693,24881045,Nieuwendammer Molenpad 13                  Z,,1,Actueel,,16,Koperen bout,,,,QH12,POINT (124323.3 489451.8),J
10694,24881046,Nieuwendammer Molenpad 13                  O,,1,Actueel,,16,Koperen bout,,,,QH12,POINT (124333.1 489456.5),J
10695,24881047,Nieuwendammer Molenpad 15                  O,,1,Actueel,,16,Koperen bout,,,,QH12,POINT (124334.1 489462.6),J
10696,24881048,Nieuwendammer Molenpad 17                  O,,1,Actueel,,16,Koperen bout,,,,QH12,POINT (124335.1 489474.6),J
10697,24881049,Nieuwendammer Molenpad 15                  N,,1,Actueel,,16,Koperen bout,,,,QH12,POINT (124327.5 489470.6),J
10698,15881000,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,-27.0,34.0,O,JD01,POINT (118875.6 482404.7),N
10699,15881001,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,21.0,60.0,O,JD01,POINT (118875.6 482400.9),N
10700,15881002,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,-325.0,61.0,Z,JD01,POINT (118870.5 482400.4),N
10701,15881004,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,1.0,34.0,Z,JD01,POINT (118862.4 482400.5),N
10702,15881005,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,18.0,86.0,W,JD01,POINT (118862.2 482402.0),N
10703,15881006,Amstelveenseweg 998,,1,Actueel,,14,Inbusbout,0.0,50.0,O,JD08,POINT (118875.1 482030.0),N
10704,15881007,Amstelveenseweg 998,(x = vanaf deur),1,Actueel,,14,Inbusbout,-16.0,54.0,O,JD08,POINT (118875.1 482032.3),N
10705,15881008,Amstelveenseweg 998,,1,Actueel,,14,Inbusbout,-28.0,54.0,O,JD08,POINT (118875.1 482035.3),N
10706,15881009,Amstelveenseweg 978,,1,Actueel,,14,Inbusbout,,,,JD08,POINT (118875.1 482088.6),N
10707,15881010,Amstelveenseweg 978,,1,Actueel,,14,Inbusbout,,,,JD08,POINT (118875.1 482091.4),N
10708,15881011,Amstelveenseweg 978,,1,Actueel,,14,Inbusbout,,,,JD08,POINT (118875.1 482094.0),N
10709,15881012,Amstelveenseweg 878,,1,Actueel,,14,Inbusbout,475.0,48.0,Z,JD01,POINT (118866.6 482400.4),N
10710,15881015,Amstelveenseweg 876,,1,Actueel,,14,Inbusbout,-99.0,55.0,O,JD01,POINT (118875.5 482409.3),N
10711,15881016,Amstelveenseweg 872,,1,Actueel,,14,Inbusbout,33.0,78.0,O,JD01,POINT (118875.6 482413.9),N
10712,15881017,Amstelveenseweg 870,,1,Actueel,,14,Inbusbout,114.0,55.0,O,JD01,POINT (118875.6 482418.4),N
10713,15881018,Amstelveenseweg 868,,1,Actueel,,14,Inbusbout,28.0,83.0,O,JD01,POINT (118875.6 482422.8),N
10714,15881019,Amstelveenseweg 866,,1,Actueel,,14,Inbusbout,42.0,62.0,O,JD01,POINT (118875.7 482427.2),N
10715,15881020,Amstelveenseweg 864,,1,Actueel,,14,Inbusbout,0.0,32.0,O,JD01,POINT (118875.6 482431.5),N
10716,15881021,Amstelveenseweg 862,,1,Actueel,,14,Inbusbout,-61.0,110.0,O,JD01,POINT (118875.5 482444.7),N
10717,15881022,Amstelveenseweg 860,,1,Actueel,,14,Inbusbout,-40.0,91.0,O,JD01,POINT (118875.4 482451.1),N
10718,15881023,Amstelveenseweg 858,,1,Actueel,,14,Inbusbout,216.0,94.0,O,JD01,POINT (118875.3 482454.8),N
10719,15881024,Amstelveenseweg 856,,1,Actueel,,14,Inbusbout,-16.0,87.0,O,JD01,POINT (118875.2 482463.0),N
10720,15881025,Amstelveenseweg 846,,1,Actueel,,14,Inbusbout,20.0,87.0,O,JD01,POINT (118875.6 482488.5),N
10721,15881026,Amstelveenseweg 844,,1,Actueel,,14,Inbusbout,-35.0,66.0,O,JD01,POINT (118875.4 482498.8),N
10722,15881027,Amstelveenseweg 705,,1,Actueel,,14,Inbusbout,13.0,83.0,W,JD02,POINT (118904.9 482474.3),N
10723,15881028,Amstelveenseweg 737,,1,Actueel,,14,Inbusbout,-20.0,3.0,W,JD02,POINT (118905.2 482459.9),N
10724,15881029,Amstelveenseweg 753,,1,Actueel,,14,Inbusbout,27.0,20.0,N,JD02,POINT (118919.7 482427.7),N
10725,15881030,Amstelveenseweg 753,,1,Actueel,,14,Inbusbout,2.0,92.0,W,JD02,POINT (118904.8 482427.1),N
10726,15881031,Amstelveenseweg 755,,1,Actueel,,14,Inbusbout,0.0,234.0,W,JD02,POINT (118904.9 482421.0),N
10727,15881032,Amstelveenseweg 757,,1,Actueel,,14,Inbusbout,0.0,14.0,W,JD02,POINT (118904.7 482415.0),N
10728,15881033,Amstelveenseweg 759,,1,Actueel,,14,Inbusbout,0.0,232.0,W,JD02,POINT (118904.7 482408.6),N
10729,15881034,Amstelveenseweg 763,,1,Actueel,,14,Inbusbout,0.0,237.0,W,JD02,POINT (118904.7 482396.2),N
10730,15881035,Amstelveenseweg 767,,1,Actueel,,14,Inbusbout,-15.0,109.0,W,JD02,POINT (118905.0 482372.5),N
10731,21381182,Soeteboomstraat 18  5                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121638.3 492336.0),J
10732,21381183,Soeteboomstraat 18  6                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121637.8 492337.9),J
10733,21381184,Soeteboomstraat 18  7                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121636.0 492342.7),J
10734,21381185,Soeteboomstraat 18  8                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121634.2 492347.7),J
10735,21381186,Soeteboomstraat 20  1                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121644.4 492352.4),J
10736,21381187,Soeteboomstraat 20  2                          pakje AN 11,,1,Actueel,,2,Kleine ronde bout,,,,RC19,POINT (121639.4 492349.5),J
10737,21281171,Molenwijk 39,(achtergevel),1,Actueel,,14,Inbusbout,690.0,70.0,O,RB24,POINT (121402.5 492289.6),J
10738,21281172,Molenwijk 44,(Zijgevel),1,Actueel,,14,Inbusbout,1218.0,70.0,O,RB24,POINT (121402.3 492296.1),J
10739,21281173,Molenwijk 44,(Zijgevel),1,Actueel,,14,Inbusbout,1678.0,37.0,O,RB24,POINT (121402.1 492304.6),J
10740,21281174,Molenwijk 44,(Zijgevel),1,Actueel,,14,Inbusbout,-36.0,14.0,O,RB24,POINT (121402.6 492306.2),J
10741,21281175,,Molenwijk 44,1,Actueel,,14,Inbusbout,14.0,28.0,N,RB24,POINT (121401.0 492307.5),J
10742,21281176,,Molenwijk 43,1,Actueel,,14,Inbusbout,638.0,34.0,N,RB24,POINT (121394.5 492306.7),J
10743,21281177,Molenwijk 41,(Zijgevel),1,Actueel,,14,Inbusbout,1239.0,19.0,N,RB24,POINT (121385.2 492306.3),J
10744,21281178,Molenwijk 41,(Zijgevel),1,Actueel,,14,Inbusbout,2452.0,19.0,N,RB24,POINT (121378.4 492306.1),J
10745,21281179,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,1.0,32.0,O,RB67,POINT (121390.8 492325.1),J
10746,21281180,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,389.0,29.0,O,RB67,POINT (121390.7 492329.4),J
10747,21281181,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,482.0,28.0,O,RB67,POINT (121390.6 492332.2),J
10748,21281182,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,1126.0,53.0,O,RB67,POINT (121390.4 492337.7),J
10749,21281183,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,1606.0,60.0,O,RB67,POINT (121390.2 492342.6),J
10750,21281184,Molenwijk 21 Bibliotheek,,1,Actueel,,14,Inbusbout,2086.0,60.0,O,RB67,POINT (121390.1 492347.2),J
10751,21281185,Zuideinde 445,,1,Actueel,,16,Koperen bout,-5.0,17.0,NW,RC14,POINT (121446.0 492501.8),N
10752,21281186,Zuideinde 445/447,,1,Actueel,,16,Koperen bout,83.0,72.0,ZW,RC14,POINT (121449.0 492496.4),N
10753,21281187,Zuideinde 336,,1,Actueel,,16,Koperen bout,-23.0,10.0,Z,,POINT (121333.9 492629.9),N
10754,21281188,Zuideinde 336,,1,Actueel,,16,Koperen bout,-11.0,16.0,W,,POINT (121327.7 492627.2),N
10755,21281189,Zuideinde 336,,1,Actueel,,16,Koperen bout,-6.0,12.0,W,,POINT (121324.7 492630.3),N
10756,21281190,Zuideinde 336,(in bijgebouw; meterbaakje),1,Actueel,,16,Koperen bout,-9.0,72.0,Z,,POINT (121321.8 492626.2),N
10757,21281191,Zuideinde 336,(in bijgebouw; meterbaakje),1,Actueel,,16,Koperen bout,48.0,67.0,Z,,POINT (121310.8 492621.7),N
10758,21281192,Zuideinde 336,(in bijgebouw),1,Actueel,,16,Koperen bout,9.0,7.0,W,,POINT (121307.5 492628.8),N
10759,21281193,Zuideinde 336,(in bijgebouw),1,Actueel,,16,Koperen bout,-5.0,15.0,Z,,POINT (121305.4 492615.1),N
10760,21281194,Zuideinde 336,(in bijgebouw),1,Actueel,,16,Koperen bout,-5.0,5.0,O,,POINT (121303.0 492621.3),N
10761,21281195,Zuideinde 336,(in bijgebouw),1,Actueel,,16,Koperen bout,-41.0,10.0,N,,POINT (121296.6 492618.9),N
10762,21281196,Zuideinde 336,(in bijgebouw),1,Actueel,,16,Koperen bout,-5.0,26.0,W,,POINT (121298.9 492612.6),N
10763,21281197,Zuideinde 338,,1,Actueel,,16,Koperen bout,-31.0,9.0,N,,POINT (121330.4 492619.0),N
10764,21281198,Zuideinde 338,,1,Actueel,,16,Koperen bout,-8.0,8.0,O,,POINT (121337.5 492622.1),N
10765,21281199,Zuideinde 338/340,,1,Actueel,,16,Koperen bout,52.0,7.0,O,,POINT (121340.5 492617.2),N
10766,21281200,Zuideinde 340,,1,Actueel,,16,Koperen bout,-25.0,6.0,Z,,POINT (121342.3 492611.5),N
10767,21281201,Zuideinde 340,,1,Actueel,,16,Koperen bout,29.0,35.0,Z,,POINT (121329.5 492605.7),N
10768,21281206,Zuideinde 358,,1,Actueel,,16,Koperen bout,-8.0,10.0,NO,,POINT (121404.8 492524.2),N
10769,21281207,Zuideinde 360,(in bijgebouw; x = uit deur),1,Actueel,,16,Koperen bout,-7.0,9.0,NO,,POINT (121409.5 492515.6),N
10770,21281208,Zuideinde 362,(in bijgebouw),1,Actueel,,16,Koperen bout,-6.0,10.0,NO,,POINT (121412.2 492513.2),N
10771,21281209,Zuideinde 362,,1,Actueel,,16,Koperen bout,8.0,26.0,NO,,POINT (121414.5 492508.2),N
10772,21281210,Zuideinde 364,,1,Actueel,,16,Koperen bout,-5.0,10.0,NO,,POINT (121415.9 492507.2),N
10773,21381499,Stoombootweg 45,(Verstoord feb.2004),1,Actueel,,16,Koperen bout,13.0,10.0,O,,POINT (121936.3 492369.1),N
10774,21381500,Stoombootweg 45,(Verstoord feb.2004),1,Actueel,,16,Koperen bout,29.0,9.0,Z,,POINT (121929.4 492371.7),N
10775,21381501,Stoombootweg 43,,1,Actueel,,16,Koperen bout,-10.0,7.0,O,,POINT (121931.4 492367.5),N
10776,21381502,Stoombootweg 43,,1,Actueel,,16,Koperen bout,-7.0,25.0,Z,,POINT (121929.2 492361.9),N
10777,21381503,Stoombootweg 43,,1,Actueel,,16,Koperen bout,-9.0,7.0,W,,POINT (121920.2 492365.4),N
10778,21381504,Stoombootweg 41,(in bijgebouw),1,Actueel,,16,Koperen bout,-16.0,16.0,O,,POINT (121915.1 492364.5),N
10779,21381505,Stoombootweg 41,(in bijgebouw),1,Actueel,,16,Koperen bout,-6.0,13.0,Z,,POINT (121912.7 492362.8),N
10780,21381506,Stoombootweg 41,(in bijgebouw),1,Actueel,,16,Koperen bout,5.0,9.0,Z,,POINT (121910.1 492363.9),N
10781,21381507,Stoombootweg 43,(in bijgebouw),1,Actueel,,16,Koperen bout,-5.0,18.0,O,,POINT (121901.0 492379.1),N
10782,21381508,Stoombootweg 43,(in bijgebouw),1,Actueel,,16,Koperen bout,-8.0,15.0,Z,,POINT (121899.8 492376.4),N
10783,21381509,Stoombootweg 43,(in bijgebouw),1,Actueel,,16,Koperen bout,24.0,9.0,Z,,POINT (121895.4 492378.1),N
10784,21381510,Stoombootweg 39,,1,Actueel,,16,Koperen bout,18.0,15.0,N,,POINT (121911.1 492357.7),N
10785,21381511,Stoombootweg 39,,1,Actueel,,16,Koperen bout,52.0,13.0,W,,POINT (121910.4 492357.0),N
10786,21381512,Stoombootweg 39,,1,Actueel,,16,Koperen bout,-7.0,10.0,N,,POINT (121922.5 492353.5),N
10787,21381513,Stoombootweg 39,,1,Actueel,,16,Koperen bout,16.0,13.0,O,,POINT (121920.8 492348.8),N
10788,21381514,Stoombootweg 39,,1,Actueel,,16,Koperen bout,10.0,5.0,Z,,POINT (121913.8 492351.5),N
10789,21381515,Stoombootweg 39,,1,Actueel,,16,Koperen bout,-10.0,4.0,Z,,POINT (121913.5 492351.7),N
10790,21381516,Stoombootweg 39,(in bijgebouw),1,Actueel,,16,Koperen bout,16.0,7.0,N,,POINT (121908.5 492353.6),N
10791,21381517,Stoombootweg 39,(in bijgebouw),1,Actueel,,16,Koperen bout,10.0,5.0,O,,POINT (121907.7 492350.9),N
10792,21381518,Stoombootweg 39,(in bijgebouw),1,Actueel,,16,Koperen bout,7.0,6.0,W,,POINT (121903.1 492355.5),N
10793,21381519,Stoombootweg 37,,1,Actueel,,16,Koperen bout,9.0,9.0,N,,POINT (121919.7 492341.1),N
10794,21381520,Stoombootweg 41,,1,Actueel,,16,Koperen bout,11.0,17.0,O,,POINT (121923.8 492356.3),N
10795,21381521,Stoombootweg 41,,1,Actueel,,16,Koperen bout,10.0,28.0,Z,,POINT (121916.8 492358.9),N
10796,21381522,Stoombootweg 41,,1,Actueel,,16,Koperen bout,7.0,21.0,N,,POINT (121925.5 492360.9),N
10797,21381523,Zuideinde 370,,1,Actueel,,16,Koperen bout,-27.0,28.0,NO,,POINT (121451.7 492449.3),N
10798,21381524,Zuideinde 376,,1,Actueel,,16,Koperen bout,19.0,0.0,NO,,POINT (121461.0 492435.9),N
10799,21381525,Zuideinde 376,,1,Actueel,,16,Koperen bout,35.0,63.0,NO,,POINT (121466.8 492425.8),N
10800,21381526,Zuideinde 376,,1,Actueel,,16,Koperen bout,-25.0,28.0,ZW,,POINT (121459.9 492421.5),N
10801,21381527,Zuideinde 376,,1,Actueel,,16,Koperen bout,-18.0,10.0,NW,,POINT (121454.0 492431.5),N
10802,21381528,Stoombootweg 35,,1,Actueel,,16,Koperen bout,-19.0,57.0,O,,POINT (121915.9 492331.5),N
10803,21381529,Stoombootweg 35,,1,Actueel,,16,Koperen bout,9.0,6.0,Z,,POINT (121901.7 492330.2),N
10804,21381530,Stoombootweg 35,(in bijgebouw),1,Actueel,,16,Koperen bout,-185.0,4.0,N,,POINT (121890.6 492332.5),N
10805,21381531,Stoombootweg 35,(in bijgebouw),1,Actueel,,16,Koperen bout,-70.0,4.0,N,,POINT (121881.0 492336.3),N
10806,21381539,Stoombootweg 29,,1,Actueel,,16,Koperen bout,17.0,12.0,N,,POINT (121901.2 492288.6),N
10807,21381540,Stoombootweg 29,,1,Actueel,,16,Koperen bout,-8.0,6.0,Z,,POINT (121891.5 492281.0),N
10808,21381541,Stoombootweg 29,,1,Actueel,,16,Koperen bout,15.0,9.0,W,,POINT (121889.0 492293.2),N
10809,21381542,Stoombootweg 27,,1,Actueel,,16,Koperen bout,6.0,9.0,O,RD18,POINT (121894.8 492261.4),N
10810,21381543,Stoombootweg 27,,1,Actueel,,16,Koperen bout,5.0,12.0,Z,RD18,POINT (121887.6 492264.4),N
10811,21381544,Stoombootweg 27,,1,Actueel,,16,Koperen bout,27.0,15.0,W,RD18,POINT (121883.3 492277.0),N
10812,21381545,Stoombootweg 27,,1,Actueel,,16,Koperen bout,-9.0,20.0,O,RD18,POINT (121890.9 492273.9),N
10813,21381546,Stoombootweg 23B,,1,Actueel,,16,Koperen bout,9.0,15.0,Z,RD18,POINT (121864.9 492253.4),N
10814,22181075,Stoombootweg 21A,,1,Actueel,,16,Koperen bout,6.0,10.0,N,RD18,POINT (121879.7 492221.3),N
10815,13181139,Bessemerstraat 8/10,(y = vanaf plint),1,Actueel,,99,Onbekend,13.0,7.0,,MD01,POINT (123395.4 485029.6),J
10816,13181140,Bessemerstraat 12,y boven voeg,1,Actueel,,99,Onbekend,7.0,4.0,,MD01,POINT (123402.8 485021.6),J
10817,13181141,Nobelweg,x trap  y str h,1,Actueel,,99,Onbekend,-10.0,12.0,,MD01,POINT (123351.9 485012.5),J
10818,13181142,Nobelweg,x hoek  y str h,1,Actueel,,99,Onbekend,3.0,16.0,,MD01,POINT (123362.9 484996.7),J
10819,13181143,Nobelweg,x trap  y str h,1,Actueel,,99,Onbekend,10.0,15.0,ZW,MD01,POINT (123375.6 484982.6),J
10820,13181144,Ringdijk 45,(y = boven stoep),1,Actueel,,99,Onbekend,5.0,35.0,,MD03,POINT (123397.2 485076.4),J
10821,13181145,Ringdijk 47/48,,1,Actueel,,99,Onbekend,5.0,30.0,,MD03,POINT (123383.3 485065.9),J
10822,13181146,Ringdijk 48,(y = boven rollaag),1,Actueel,,99,Onbekend,-4.0,23.0,,MD03,POINT (123379.4 485061.4),J
10823,13181147,Bessemerstraat 1,,1,Actueel,,99,Onbekend,6.0,19.0,,MD03,POINT (123391.3 485048.8),J
10824,13181148,Bessemerstraat 3/5,(y = boven rollaag),1,Actueel,,99,Onbekend,-11.0,10.0,,MD03,POINT (123400.1 485039.2),J
10825,13181149,Bessemerstraat 7/9,,1,Actueel,,99,Onbekend,-13.0,15.0,,MD03,POINT (123406.9 485032.5),J
10826,13181150,Bessemerstraat 11/13,(y = vanaf plint),1,Actueel,,99,Onbekend,-17.0,8.0,,MD03,POINT (123413.5 485024.8),J
10827,13181153,Bessemerstraat 17/19,(y = vanaf plint),1,Actueel,,99,Onbekend,-6.0,9.0,,MD03,POINT (123423.8 485013.6),J
10828,13181154,Bessemerstraat 21/23,(y = vanaf plint),1,Actueel,,99,Onbekend,-10.0,16.0,,MD03,POINT (123431.8 485004.9),J
